episodeId,amountMinor,failureCategory,paymentMethod,subscriptionStatus,failureCount,consecutiveFailureCount,subscriptionAgeDays,previousRecoveryRate,previousFailedPayments,previousNudges,nativeRetryPossible,downtimeActive,diagnosisConfidence,candidateAction,downtimeSeverity,caseAgeHours,recoveredWithin7Days
episode_00182,29900,BANK_OR_NETWORK,upi,pending,2,3,389,0.5,4,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,11.653,0
episode_00183,29900,CUSTOMER_AUTH_FAILURE,upi,halted,2,1,278,0.75,4,3,False,False,HIGH,SEND_NUDGE,none,34.348,0
episode_00184,29900,CUSTOMER_AUTH_FAILURE,upi,pending,1,3,210,0.0,0,3,True,False,HIGH,WAIT_NATIVE_RETRY,none,15.733,1
episode_00185,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,4,208,0.0,2,0,True,False,LOW,REQUEST_CARD_UPDATE,none,27.709,0
episode_00186,69900,CUSTOMER_AUTH_FAILURE,upi,pending,2,1,270,0.5,2,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,11.03,0
episode_00187,29900,TEMPORARY_FUNDS,card,pending,1,1,312,0.5,2,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,71.514,1
episode_00188,29900,TEMPORARY_FUNDS,card,pending,3,1,26,0.0,0,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,20.316,0
episode_00189,29900,TEMPORARY_FUNDS,netbanking,pending,1,1,87,0.0,1,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,43.018,0
episode_00190,149900,TEMPORARY_FUNDS,card,pending,2,2,219,0.333333,3,0,True,False,HIGH,SEND_NUDGE,none,22.669,1
episode_00191,69900,BANK_OR_NETWORK,card,pending,2,1,64,0.5,2,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,97.93,1
episode_00192,29900,UNKNOWN,card,pending,1,1,29,0.0,3,0,True,False,MEDIUM,SEND_NUDGE,none,7.936,1
episode_00193,29900,PAYMENT_METHOD_INVALID,upi,pending,2,3,149,1.0,1,0,True,False,HIGH,SEND_NUDGE,none,4.473,0
episode_00194,29900,BANK_OR_NETWORK,card,halted,1,2,170,0.2,5,0,False,False,HIGH,SEND_NUDGE,none,7.144,0
episode_00195,69900,PAYMENT_METHOD_INVALID,upi,pending,1,3,121,0.333333,3,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,58.721,0
episode_00196,69900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,123,1.0,1,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,18.807,1
episode_00197,29900,UNKNOWN,card,pending,1,1,189,1.0,1,0,True,False,LOW,REQUEST_CARD_UPDATE,none,30.239,1
episode_00198,69900,CUSTOMER_AUTH_FAILURE,card,pending,2,1,247,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,24.873,0
episode_00199,69900,PAYMENT_METHOD_INVALID,card,pending,2,3,112,0.0,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,26.089,0
episode_00200,69900,TEMPORARY_FUNDS,card,pending,2,3,263,0.333333,3,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,2.917,0
episode_00201,29900,UNKNOWN,card,pending,2,1,87,0.0,2,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,3.607,0
episode_00202,29900,TEMPORARY_FUNDS,card,halted,3,2,112,1.0,3,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,16.271,0
episode_00203,69900,TEMPORARY_FUNDS,upi,pending,4,2,550,0.75,4,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,24.386,1
episode_00204,29900,PAYMENT_METHOD_INVALID,unknown,pending,1,2,403,0.0,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,39.902,0
episode_00205,29900,PAYMENT_METHOD_INVALID,card,pending,1,3,379,0.0,0,0,True,False,HIGH,SEND_NUDGE,none,12.128,1
episode_00206,29900,TEMPORARY_FUNDS,emandate,pending,3,1,138,1.0,1,0,True,False,LOW,SEND_NUDGE,none,15.057,0
episode_00207,149900,MANDATE_OR_AUTH_INVALID,card,pending,4,3,267,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,13.939,0
episode_00208,149900,BANK_OR_NETWORK,upi,pending,2,2,65,0.0,3,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,48.769,1
episode_00209,69900,TEMPORARY_FUNDS,card,pending,1,3,80,0.0,0,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,51.41,1
episode_00210,29900,MANDATE_OR_AUTH_INVALID,upi,pending,1,2,126,0.0,1,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,62.923,1
episode_00211,149900,UNKNOWN,card,pending,1,2,530,1.0,3,0,True,True,LOW,SEND_NUDGE,low,21.265,1
episode_00212,69900,PAYMENT_METHOD_INVALID,card,pending,1,1,286,0.0,0,2,True,False,HIGH,SEND_NUDGE,none,21.602,0
episode_00213,29900,TEMPORARY_FUNDS,card,pending,3,1,72,0.0,1,2,True,False,HIGH,SEND_NUDGE,none,19.961,0
episode_00214,149900,PAYMENT_METHOD_INVALID,emandate,pending,2,2,77,0.0,2,3,True,False,HIGH,STOP_AND_ESCALATE,none,25.256,0
episode_00215,29900,MANDATE_OR_AUTH_INVALID,card,pending,1,2,93,0.5,2,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,35.722,0
episode_00216,69900,BANK_OR_NETWORK,emandate,pending,1,1,189,0.0,2,2,True,True,HIGH,SEND_NUDGE,high,5.575,0
episode_00217,69900,BANK_OR_NETWORK,upi,pending,2,4,125,0.0,3,1,True,True,HIGH,SEND_NUDGE,high,21.531,0
episode_00218,29900,UNKNOWN,upi,halted,1,2,52,0.5,4,0,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,39.527,0
episode_00219,29900,UNKNOWN,card,pending,1,2,39,0.0,3,0,True,False,LOW,WAIT_NATIVE_RETRY,none,35.563,1
episode_00220,29900,CUSTOMER_AUTH_FAILURE,card,pending,2,2,242,0.0,0,3,True,False,MEDIUM,STOP_AND_ESCALATE,none,61.825,0
episode_00221,149900,CUSTOMER_AUTH_FAILURE,upi,pending,2,2,94,0.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,12.33,0
episode_00222,69900,TEMPORARY_FUNDS,card,pending,2,2,56,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,33.397,0
episode_00223,69900,TEMPORARY_FUNDS,card,pending,2,1,468,0.5,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,28.087,1
episode_00224,29900,MANDATE_OR_AUTH_INVALID,unknown,pending,1,1,129,1.0,1,0,True,False,HIGH,SEND_NUDGE,none,12.144,1
episode_00225,29900,BANK_OR_NETWORK,netbanking,pending,3,2,374,0.5,4,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,7.825,1
episode_00226,149900,CUSTOMER_AUTH_FAILURE,card,halted,2,1,149,0.0,1,0,False,False,HIGH,STOP_AND_ESCALATE,none,45.655,1
episode_00227,69900,CUSTOMER_AUTH_FAILURE,card,halted,3,2,70,0.333333,3,1,False,False,HIGH,SEND_NUDGE,none,52.119,0
episode_00228,69900,PAYMENT_METHOD_INVALID,upi,pending,1,2,104,0.0,0,0,True,False,HIGH,STOP_AND_ESCALATE,none,93.699,0
episode_00229,29900,BANK_OR_NETWORK,card,pending,1,1,87,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,30.309,1
episode_00230,29900,BANK_OR_NETWORK,card,pending,3,2,185,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,25.464,0
episode_00231,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,1,233,0.666667,3,1,True,False,MEDIUM,SEND_NUDGE,none,38.692,1
episode_00232,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,3,109,0.0,1,0,True,False,HIGH,STOP_AND_ESCALATE,none,74.549,0
episode_00233,149900,CUSTOMER_AUTH_FAILURE,netbanking,pending,2,2,198,0.0,0,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,83.026,0
episode_00234,69900,UNKNOWN,upi,pending,1,2,248,0.0,5,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,43.987,0
episode_00235,149900,BANK_OR_NETWORK,unknown,pending,3,4,267,0.666667,3,1,True,True,HIGH,WAIT_NATIVE_RETRY,high,26.561,1
episode_00236,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,2,104,0.0,3,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,3.771,0
episode_00237,149900,TEMPORARY_FUNDS,card,pending,2,1,68,0.5,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,12.559,0
episode_00238,29900,MANDATE_OR_AUTH_INVALID,upi,halted,1,3,332,0.0,1,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,27.335,0
episode_00239,69900,TEMPORARY_FUNDS,card,pending,1,1,199,1.0,2,3,True,False,HIGH,SEND_NUDGE,none,11.895,0
episode_00240,69900,TEMPORARY_FUNDS,upi,halted,1,1,325,1.0,1,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,66.508,0
episode_00241,149900,MANDATE_OR_AUTH_INVALID,card,pending,2,1,595,0.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,6.179,0
episode_00242,29900,TEMPORARY_FUNDS,upi,halted,2,1,284,0.0,0,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,37.158,1
episode_00243,69900,BANK_OR_NETWORK,card,pending,1,4,154,0.0,1,0,True,False,MEDIUM,SEND_NUDGE,none,38.299,0
episode_00244,149900,CUSTOMER_AUTH_FAILURE,card,pending,1,4,156,0.0,0,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,9.633,0
episode_00245,69900,TEMPORARY_FUNDS,netbanking,pending,3,4,516,0.833333,6,0,True,False,HIGH,SEND_NUDGE,none,26.964,1
episode_00246,29900,TEMPORARY_FUNDS,card,pending,2,2,183,0.0,1,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,27.691,0
episode_00247,149900,TEMPORARY_FUNDS,upi,pending,2,1,60,0.0,3,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,5.468,1
episode_00248,69900,TEMPORARY_FUNDS,card,pending,3,3,499,1.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,75.607,1
episode_00249,29900,BANK_OR_NETWORK,card,pending,2,1,140,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,52.039,1
episode_00250,69900,BANK_OR_NETWORK,emandate,pending,2,1,211,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,11.644,1
episode_00251,149900,BANK_OR_NETWORK,upi,pending,2,1,126,0.25,4,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,46.592,1
episode_00252,69900,PAYMENT_METHOD_INVALID,unknown,pending,2,2,104,1.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,11.607,0
episode_00253,69900,BANK_OR_NETWORK,card,pending,2,2,536,1.0,1,2,True,True,HIGH,REQUEST_CARD_UPDATE,low,9.238,0
episode_00254,69900,CUSTOMER_AUTH_FAILURE,card,halted,2,1,459,1.0,2,2,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,66.29,1
episode_00255,29900,TEMPORARY_FUNDS,card,pending,2,3,135,0.0,3,0,True,False,HIGH,STOP_AND_ESCALATE,none,45.916,1
episode_00256,69900,BANK_OR_NETWORK,upi,halted,1,2,136,0.25,4,0,False,True,MEDIUM,WAIT_NATIVE_RETRY,high,54.337,0
episode_00257,69900,PAYMENT_METHOD_INVALID,card,pending,1,1,85,0.0,3,0,True,False,MEDIUM,SEND_NUDGE,none,49.459,0
episode_00258,149900,CUSTOMER_AUTH_FAILURE,emandate,halted,2,2,86,0.333333,3,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,22.409,1
episode_00259,149900,BANK_OR_NETWORK,card,pending,3,3,161,0.0,1,0,True,False,LOW,WAIT_NATIVE_RETRY,none,23.743,1
episode_00260,29900,TEMPORARY_FUNDS,upi,pending,2,2,188,0.0,2,0,True,False,LOW,SEND_NUDGE,none,31.478,1
episode_00261,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,3,145,0.0,2,2,True,False,HIGH,SEND_NUDGE,none,40.685,0
episode_00262,69900,TEMPORARY_FUNDS,card,pending,2,3,63,0.5,4,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,3.608,0
episode_00263,69900,UNKNOWN,card,pending,1,1,151,0.0,0,2,True,True,LOW,STOP_AND_ESCALATE,high,28.702,0
episode_00264,149900,UNKNOWN,card,pending,4,2,69,1.0,2,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,26.595,1
episode_00265,29900,CUSTOMER_AUTH_FAILURE,card,pending,2,1,451,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,104.846,1
episode_00266,149900,CUSTOMER_AUTH_FAILURE,card,halted,2,1,150,0.5,2,0,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,21.256,0
episode_00267,69900,UNKNOWN,upi,pending,6,2,154,0.5,4,2,True,False,LOW,WAIT_NATIVE_RETRY,none,73.851,1
episode_00268,69900,UNKNOWN,card,pending,2,1,178,0.0,1,0,True,False,LOW,WAIT_NATIVE_RETRY,none,79.889,0
episode_00269,29900,MANDATE_OR_AUTH_INVALID,upi,pending,2,3,176,0.5,2,1,True,False,MEDIUM,SEND_NUDGE,none,30.132,0
episode_00270,29900,BANK_OR_NETWORK,netbanking,pending,1,3,102,0.0,0,0,True,True,HIGH,STOP_AND_ESCALATE,high,18.266,1
episode_00271,69900,TEMPORARY_FUNDS,card,halted,3,2,143,0.333333,3,2,False,False,HIGH,SEND_NUDGE,none,36.504,0
episode_00272,149900,PAYMENT_METHOD_INVALID,card,pending,1,1,12,0.0,0,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,5.727,1
episode_00273,69900,PAYMENT_METHOD_INVALID,emandate,pending,2,1,144,0.5,2,0,True,False,HIGH,SEND_NUDGE,none,17.702,1
episode_00274,29900,PAYMENT_METHOD_INVALID,card,halted,1,1,29,0.333333,3,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,30.093,0
episode_00275,149900,UNKNOWN,card,pending,1,1,345,0.0,0,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,9.959,1
episode_00276,69900,BANK_OR_NETWORK,card,pending,3,4,635,1.0,4,1,True,False,MEDIUM,SEND_NUDGE,none,21.303,1
episode_00277,29900,TEMPORARY_FUNDS,card,pending,1,2,170,0.333333,3,0,True,False,LOW,REQUEST_CARD_UPDATE,none,12.034,0
episode_00278,69900,PAYMENT_METHOD_INVALID,upi,pending,2,1,88,0.0,0,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,11.106,0
episode_00279,69900,UNKNOWN,card,pending,1,1,274,0.0,2,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,37.172,1
episode_00280,29900,PAYMENT_METHOD_INVALID,card,pending,1,1,271,0.0,1,0,True,False,MEDIUM,SEND_NUDGE,none,12.758,1
episode_00281,69900,BANK_OR_NETWORK,netbanking,pending,2,2,238,0.666667,3,1,True,True,MEDIUM,STOP_AND_ESCALATE,medium,6.394,1
episode_00282,29900,CUSTOMER_AUTH_FAILURE,card,pending,2,2,414,0.666667,3,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,19.414,0
episode_00283,149900,BANK_OR_NETWORK,card,pending,3,1,61,0.666667,3,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,46.179,1
episode_00284,29900,PAYMENT_METHOD_INVALID,emandate,pending,1,5,202,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,27.375,0
episode_00285,149900,BANK_OR_NETWORK,card,halted,1,2,379,0.5,4,1,False,False,HIGH,STOP_AND_ESCALATE,none,25.121,0
episode_00286,29900,PAYMENT_METHOD_INVALID,card,halted,1,1,157,0.666667,3,1,False,True,MEDIUM,STOP_AND_ESCALATE,medium,15.58,0
episode_00287,29900,UNKNOWN,emandate,halted,1,2,133,0.0,2,0,False,False,HIGH,SEND_NUDGE,none,54.54,1
episode_00288,149900,BANK_OR_NETWORK,emandate,pending,3,3,243,1.0,2,0,True,True,HIGH,REQUEST_CARD_UPDATE,high,21.565,0
episode_00289,69900,PAYMENT_METHOD_INVALID,upi,pending,2,3,88,1.0,1,2,True,True,HIGH,REQUEST_CARD_UPDATE,low,15.963,1
episode_00290,69900,UNKNOWN,card,halted,2,1,454,0.5,2,0,False,False,LOW,REQUEST_CARD_UPDATE,none,72.061,1
episode_00291,69900,BANK_OR_NETWORK,card,pending,4,2,201,1.0,5,0,True,True,HIGH,REQUEST_CARD_UPDATE,medium,9.553,0
episode_00292,29900,UNKNOWN,card,halted,3,2,222,0.0,1,0,False,False,LOW,REQUEST_CARD_UPDATE,none,15.356,0
episode_00293,149900,TEMPORARY_FUNDS,card,halted,3,1,16,0.333333,3,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,45.603,0
episode_00294,69900,TEMPORARY_FUNDS,emandate,halted,2,3,211,0.0,1,1,False,False,HIGH,SEND_NUDGE,none,61.429,1
episode_00295,29900,TEMPORARY_FUNDS,upi,pending,3,2,350,0.0,2,1,True,True,HIGH,REQUEST_CARD_UPDATE,medium,6.73,0
episode_00296,69900,TEMPORARY_FUNDS,unknown,pending,2,3,203,0.333333,3,0,True,False,HIGH,SEND_NUDGE,none,12.909,1
episode_00297,29900,BANK_OR_NETWORK,card,pending,1,1,112,0.0,1,0,True,False,LOW,SEND_NUDGE,none,17.848,0
episode_00298,29900,UNKNOWN,upi,pending,2,1,149,0.75,4,0,True,True,LOW,REQUEST_CARD_UPDATE,medium,24.125,0
episode_00299,149900,BANK_OR_NETWORK,upi,pending,3,1,276,0.25,4,0,True,False,HIGH,SEND_NUDGE,none,16.54,0
episode_00300,149900,MANDATE_OR_AUTH_INVALID,card,pending,3,2,235,0.0,1,0,True,False,HIGH,STOP_AND_ESCALATE,none,39.992,0
episode_00301,69900,CUSTOMER_AUTH_FAILURE,emandate,pending,1,2,127,0.0,0,0,True,False,HIGH,SEND_NUDGE,none,8.721,0
episode_00302,149900,TEMPORARY_FUNDS,emandate,pending,2,1,212,0.0,4,0,True,False,HIGH,SEND_NUDGE,none,91.37,1
episode_00303,29900,PAYMENT_METHOD_INVALID,card,halted,1,3,314,0.666667,3,0,False,False,HIGH,SEND_NUDGE,none,11.774,1
episode_00304,149900,UNKNOWN,emandate,pending,1,3,160,0.0,3,0,True,False,LOW,REQUEST_CARD_UPDATE,none,22.868,0
episode_00305,29900,CUSTOMER_AUTH_FAILURE,card,halted,1,1,67,0.5,4,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,22.341,0
episode_00306,149900,TEMPORARY_FUNDS,card,pending,4,2,349,0.0,1,2,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,68.09,0
episode_00307,149900,BANK_OR_NETWORK,upi,pending,2,1,148,0.25,4,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,6.618,0
episode_00308,149900,TEMPORARY_FUNDS,upi,halted,2,2,49,0.5,2,1,False,False,MEDIUM,STOP_AND_ESCALATE,none,31.353,0
episode_00309,69900,UNKNOWN,card,pending,1,1,337,0.666667,3,2,True,False,HIGH,STOP_AND_ESCALATE,none,24.085,1
episode_00310,149900,PAYMENT_METHOD_INVALID,upi,pending,2,2,100,0.0,0,0,True,False,HIGH,SEND_NUDGE,none,56.515,1
episode_00311,69900,TEMPORARY_FUNDS,emandate,pending,2,2,347,0.0,0,2,True,False,HIGH,SEND_NUDGE,none,15.761,0
episode_00312,149900,PAYMENT_METHOD_INVALID,upi,halted,3,2,294,0.0,2,0,False,False,HIGH,SEND_NUDGE,none,31.75,0
episode_00313,69900,PAYMENT_METHOD_INVALID,card,pending,2,2,220,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,41.6,1
episode_00314,29900,BANK_OR_NETWORK,upi,pending,2,1,195,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,44.325,1
episode_00315,149900,MANDATE_OR_AUTH_INVALID,card,halted,1,1,245,0.5,4,2,False,False,HIGH,WAIT_NATIVE_RETRY,none,24.233,0
episode_00316,149900,BANK_OR_NETWORK,card,halted,3,2,157,0.0,1,1,False,True,MEDIUM,SEND_NUDGE,low,49.652,0
episode_00317,69900,BANK_OR_NETWORK,emandate,pending,3,1,200,0.333333,3,0,True,False,HIGH,SEND_NUDGE,none,22.484,1
episode_00318,149900,PAYMENT_METHOD_INVALID,upi,pending,1,2,377,0.5,2,1,True,False,MEDIUM,SEND_NUDGE,none,25.973,0
episode_00319,29900,PAYMENT_METHOD_INVALID,emandate,pending,1,1,184,0.5,2,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,7.15,0
episode_00320,29900,PAYMENT_METHOD_INVALID,card,pending,2,5,110,0.0,0,1,True,True,HIGH,SEND_NUDGE,medium,61.357,0
episode_00321,29900,PAYMENT_METHOD_INVALID,upi,halted,2,2,101,0.0,0,2,False,False,MEDIUM,STOP_AND_ESCALATE,none,8.356,0
episode_00322,29900,PAYMENT_METHOD_INVALID,emandate,pending,3,1,113,0.5,2,1,True,False,HIGH,SEND_NUDGE,none,2.199,1
episode_00323,29900,BANK_OR_NETWORK,card,pending,5,3,154,0.0,1,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,63.284,1
episode_00324,149900,MANDATE_OR_AUTH_INVALID,emandate,pending,4,5,337,0.0,1,1,True,False,MEDIUM,SEND_NUDGE,none,11.259,0
episode_00325,69900,TEMPORARY_FUNDS,upi,pending,4,4,160,0.0,1,1,True,True,MEDIUM,SEND_NUDGE,medium,43.961,1
episode_00326,69900,BANK_OR_NETWORK,card,pending,1,2,209,0.0,4,0,True,False,LOW,WAIT_NATIVE_RETRY,none,18.805,1
episode_00327,149900,CUSTOMER_AUTH_FAILURE,card,halted,1,1,157,0.25,4,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,46.644,0
episode_00328,29900,TEMPORARY_FUNDS,card,pending,1,1,532,0.75,4,2,True,False,HIGH,SEND_NUDGE,none,13.291,1
episode_00329,149900,TEMPORARY_FUNDS,upi,pending,1,3,121,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,85.207,1
episode_00330,29900,BANK_OR_NETWORK,card,pending,1,1,43,0.4,5,0,True,False,HIGH,STOP_AND_ESCALATE,none,4.184,0
episode_00331,29900,PAYMENT_METHOD_INVALID,upi,halted,3,1,456,1.0,3,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,31.341,0
episode_00332,149900,PAYMENT_METHOD_INVALID,upi,pending,2,3,349,0.5,2,0,True,False,HIGH,STOP_AND_ESCALATE,none,28.62,0
episode_00333,69900,BANK_OR_NETWORK,card,pending,2,2,290,0.0,3,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,40.047,1
episode_00334,149900,TEMPORARY_FUNDS,card,halted,2,1,284,0.0,2,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,14.875,0
episode_00335,149900,TEMPORARY_FUNDS,card,pending,2,2,559,0.5,2,0,True,False,HIGH,SEND_NUDGE,none,10.168,1
episode_00336,29900,BANK_OR_NETWORK,netbanking,pending,2,3,170,0.0,0,0,True,True,MEDIUM,WAIT_NATIVE_RETRY,low,87.221,1
episode_00337,29900,TEMPORARY_FUNDS,upi,pending,3,1,189,1.0,1,0,True,False,LOW,STOP_AND_ESCALATE,none,5.173,0
episode_00338,69900,MANDATE_OR_AUTH_INVALID,card,pending,3,2,154,0.0,2,0,True,False,HIGH,STOP_AND_ESCALATE,none,22.728,0
episode_00339,149900,PAYMENT_METHOD_INVALID,card,halted,2,1,115,0.0,1,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,38.453,0
episode_00340,69900,BANK_OR_NETWORK,upi,pending,2,2,324,0.5,2,1,True,False,LOW,REQUEST_CARD_UPDATE,none,27.536,0
episode_00341,29900,MANDATE_OR_AUTH_INVALID,emandate,halted,3,1,227,0.5,2,1,False,False,LOW,SEND_NUDGE,none,51.485,0
episode_00342,149900,UNKNOWN,upi,pending,3,3,182,0.0,0,0,True,True,LOW,STOP_AND_ESCALATE,low,18.404,0
episode_00343,149900,MANDATE_OR_AUTH_INVALID,card,halted,1,4,87,0.0,0,1,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,25.415,0
episode_00344,29900,PAYMENT_METHOD_INVALID,card,pending,4,2,277,0.333333,3,0,True,False,LOW,SEND_NUDGE,none,22.433,0
episode_00345,69900,TEMPORARY_FUNDS,card,halted,3,2,50,1.0,1,1,False,False,LOW,WAIT_NATIVE_RETRY,none,37.602,1
episode_00346,29900,BANK_OR_NETWORK,card,halted,3,1,433,0.0,1,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,59.445,1
episode_00347,29900,PAYMENT_METHOD_INVALID,emandate,pending,1,1,80,0.2,5,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,26.123,0
episode_00348,29900,BANK_OR_NETWORK,emandate,halted,2,1,83,0.0,1,0,False,False,HIGH,STOP_AND_ESCALATE,none,37.433,0
episode_00349,69900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,261,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,47.622,0
episode_00350,149900,CUSTOMER_AUTH_FAILURE,card,halted,2,2,343,1.0,1,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,33.735,0
episode_00351,29900,BANK_OR_NETWORK,card,pending,1,2,224,0.0,2,0,True,True,LOW,STOP_AND_ESCALATE,low,35.735,0
episode_00352,149900,PAYMENT_METHOD_INVALID,card,halted,1,3,195,0.0,0,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,100.724,1
episode_00353,69900,MANDATE_OR_AUTH_INVALID,card,pending,1,1,92,0.0,0,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,44.378,0
episode_00354,69900,TEMPORARY_FUNDS,card,pending,1,1,119,1.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,2.461,1
episode_00355,29900,UNKNOWN,upi,halted,2,2,100,0.0,1,1,False,False,LOW,SEND_NUDGE,none,49.796,1
episode_00356,29900,PAYMENT_METHOD_INVALID,card,pending,2,1,307,1.0,3,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,11.295,0
episode_00357,69900,CUSTOMER_AUTH_FAILURE,upi,pending,2,3,89,0.333333,3,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,28.144,0
episode_00358,69900,BANK_OR_NETWORK,netbanking,pending,2,5,123,0.0,2,1,True,False,MEDIUM,STOP_AND_ESCALATE,none,56.128,0
episode_00359,69900,UNKNOWN,card,pending,1,1,248,0.0,1,1,True,False,LOW,REQUEST_CARD_UPDATE,none,15.609,0
episode_00360,149900,TEMPORARY_FUNDS,upi,pending,1,2,195,0.0,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,24.394,0
episode_00361,29900,BANK_OR_NETWORK,card,halted,3,3,598,0.0,1,0,False,False,HIGH,SEND_NUDGE,none,41.526,0
episode_00362,69900,UNKNOWN,card,halted,2,2,104,0.5,2,0,False,False,LOW,WAIT_NATIVE_RETRY,none,13.333,0
episode_00363,29900,CUSTOMER_AUTH_FAILURE,card,halted,2,1,193,1.0,2,1,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,74.009,0
episode_00364,69900,BANK_OR_NETWORK,upi,pending,2,2,121,0.666667,3,2,True,False,HIGH,STOP_AND_ESCALATE,none,14.102,0
episode_00365,29900,TEMPORARY_FUNDS,netbanking,halted,1,1,6,0.75,4,2,False,True,MEDIUM,SEND_NUDGE,high,19.487,1
episode_00366,29900,PAYMENT_METHOD_INVALID,upi,pending,2,1,273,0.0,0,0,True,False,LOW,STOP_AND_ESCALATE,none,13.202,0
